assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,start_date,end_date,is_interim,is_shared,is_retained,verification_status,confidence_level,interval_basis,primary_source_url,notes
2016-DEN-head_coach-01-17-gary-kubiak,2016,DEN,coach-gary-kubiak,Gary Kubiak,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-DEN-offensive_coordinator-01-17-rick-dennison,2016,DEN,coach-rick-dennison,Rick Dennison,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-DEN-quarterbacks_coach-01-17-greg-knapp,2016,DEN,coach-greg-knapp,Greg Knapp,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-DET-head_coach-01-17-jim-caldwell,2016,DET,coach-jim-caldwell,Jim Caldwell,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-DET-offensive_coordinator-01-17-jim-bob-cooter,2016,DET,coach-jim-bob-cooter,Jim Bob Cooter,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-GB-head_coach-01-17-mike-mccarthy,2016,GB,coach-mike-mccarthy,Mike McCarthy,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-GB-offensive_coordinator-01-17-edgar-bennett,2016,GB,coach-edgar-bennett,Edgar Bennett,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-GB-quarterbacks_coach-01-17-alex-van-pelt,2016,GB,coach-alex-van-pelt,Alex Van Pelt,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-HOU-head_coach-01-17-bill-o-brien,2016,HOU,coach-bill-o-brien,Bill O'Brien,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-HOU-offensive_coordinator-01-17-george-godsey,2016,HOU,coach-george-godsey,George Godsey,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-IND-head_coach-01-17-chuck-pagano,2016,IND,coach-chuck-pagano,Chuck Pagano,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-IND-offensive_coordinator-01-17-rob-chudzinski,2016,IND,coach-rob-chudzinski,Rob Chudzinski,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-IND-quarterbacks_coach-01-17-brian-schottenheimer,2016,IND,coach-brian-schottenheimer,Brian Schottenheimer,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-JAX-head_coach-01-15-gus-bradley,2016,JAX,coach-gus-bradley,Gus Bradley,head_coach,1,15,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-JAX-head_coach-16-17-doug-marrone,2016,JAX,coach-doug-marrone,Doug Marrone,head_coach,16,17,,,true,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-KC-head_coach-01-17-andy-reid,2016,KC,coach-andy-reid,Andy Reid,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-LA-head_coach-01-17-jeff-fisher,2016,LA,coach-jeff-fisher,Jeff Fisher,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-LA-offensive_coordinator-01-17-rob-boras,2016,LA,coach-rob-boras,Rob Boras,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-LA-quarterbacks_coach-01-17-chris-weinke,2016,LA,coach-chris-weinke,Chris Weinke,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-LAC-head_coach-01-17-mike-mccoy,2016,LAC,coach-mike-mccoy,Mike McCoy,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-LAC-offensive_coordinator-01-17-ken-whisenhunt,2016,LAC,coach-ken-whisenhunt,Ken Whisenhunt,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-LAC-quarterbacks_coach-01-17-shane-steichen,2016,LAC,coach-shane-steichen,Shane Steichen,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-LV-head_coach-01-17-jack-del-rio,2016,LV,coach-jack-del-rio,Jack Del Rio,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-LV-offensive_coordinator-01-17-bill-musgrave,2016,LV,coach-bill-musgrave,Bill Musgrave,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-LV-quarterbacks_coach-01-17-todd-downing,2016,LV,coach-todd-downing,Todd Downing,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-MIA-head_coach-01-17-adam-gase,2016,MIA,coach-adam-gase,Adam Gase,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-MIA-offensive_coordinator-01-17-clyde-christensen,2016,MIA,coach-clyde-christensen,Clyde Christensen,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-MIA-quarterbacks_coach-01-17-bo-hardegree,2016,MIA,coach-bo-hardegree,Bo Hardegree,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-MIN-head_coach-01-17-mike-zimmer,2016,MIN,coach-mike-zimmer,Mike Zimmer,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-MIN-offensive_coordinator-01-17-norv-turner,2016,MIN,coach-norv-turner,Norv Turner,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-MIN-quarterbacks_coach-01-17-scott-turner,2016,MIN,coach-scott-turner,Scott Turner,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-NE-head_coach-01-17-bill-belichick,2016,NE,coach-bill-belichick,Bill Belichick,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-NO-head_coach-01-17-sean-payton,2016,NO,coach-sean-payton,Sean Payton,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-NO-offensive_coordinator-01-17-pete-carmichael,2016,NO,coach-pete-carmichael,Pete Carmichael,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-NO-quarterbacks_coach-01-17-joe-lombardi,2016,NO,coach-joe-lombardi,Joe Lombardi,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-NYG-head_coach-01-17-ben-mcadoo,2016,NYG,coach-ben-mcadoo,Ben McAdoo,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-NYG-offensive_coordinator-01-17-mike-sullivan,2016,NYG,coach-mike-sullivan,Mike Sullivan,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-NYG-quarterbacks_coach-01-17-frank-cignetti,2016,NYG,coach-frank-cignetti,Frank Cignetti,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-NYJ-head_coach-01-17-todd-bowles,2016,NYJ,coach-todd-bowles,Todd Bowles,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-NYJ-offensive_coordinator-01-17-chan-gailey,2016,NYJ,coach-chan-gailey,Chan Gailey,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-NYJ-quarterbacks_coach-01-17-kevin-patullo,2016,NYJ,coach-kevin-patullo,Kevin Patullo,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-PHI-head_coach-01-17-doug-pederson,2016,PHI,coach-doug-pederson,Doug Pederson,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-PHI-offensive_coordinator-01-17-frank-reich,2016,PHI,coach-frank-reich,Frank Reich,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-PHI-quarterbacks_coach-01-17-john-defilippo,2016,PHI,coach-john-defilippo,John DeFilippo,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-PIT-head_coach-01-17-mike-tomlin,2016,PIT,coach-mike-tomlin,Mike Tomlin,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-PIT-offensive_coordinator-01-17-todd-haley,2016,PIT,coach-todd-haley,Todd Haley,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-PIT-quarterbacks_coach-01-17-randy-fichtner,2016,PIT,coach-randy-fichtner,Randy Fichtner,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-SEA-head_coach-01-17-pete-carroll,2016,SEA,coach-pete-carroll,Pete Carroll,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-SEA-offensive_coordinator-01-17-darrell-bevell,2016,SEA,coach-darrell-bevell,Darrell Bevell,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-SEA-quarterbacks_coach-01-17-carl-smith,2016,SEA,coach-carl-smith,Carl Smith,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-SF-head_coach-01-17-chip-kelly,2016,SF,coach-chip-kelly,Chip Kelly,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-SF-offensive_coordinator-01-17-curtis-modkins,2016,SF,coach-curtis-modkins,Curtis Modkins,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-SF-quarterbacks_coach-01-17-ryan-day,2016,SF,coach-ryan-day,Ryan Day,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-TB-head_coach-01-17-dirk-koetter,2016,TB,coach-dirk-koetter,Dirk Koetter,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-TB-offensive_coordinator-01-17-todd-monken,2016,TB,coach-todd-monken,Todd Monken,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator/wide. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-TB-quarterbacks_coach-01-17-mike-bajakian,2016,TB,coach-mike-bajakian,Mike Bajakian,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-TEN-head_coach-01-17-mike-mularkey,2016,TEN,coach-mike-mularkey,Mike Mularkey,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-TEN-offensive_coordinator-01-17-terry-robiskie,2016,TEN,coach-terry-robiskie,Terry Robiskie,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-TEN-quarterbacks_coach-01-17-jason-michael,2016,TEN,coach-jason-michael,Jason Michael,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2016-WAS-head_coach-01-17-jay-gruden,2016,WAS,coach-jay-gruden,Jay Gruden,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2016-WAS-offensive_coordinator-01-17-sean-mcvay,2016,WAS,coach-sean-mcvay,Sean McVay,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202016%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-ARI-head_coach-01-17-bruce-arians,2017,ARI,coach-bruce-arians,Bruce Arians,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-ARI-offensive_coordinator-01-17-harold-goodwin,2017,ARI,coach-harold-goodwin,Harold Goodwin,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-ARI-quarterbacks_coach-01-17-byron-leftwich,2017,ARI,coach-byron-leftwich,Byron Leftwich,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-ATL-head_coach-01-17-dan-quinn,2017,ATL,coach-dan-quinn,Dan Quinn,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-ATL-offensive_coordinator-01-17-steve-sarkisian,2017,ATL,coach-steve-sarkisian,Steve Sarkisian,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-ATL-quarterbacks_coach-01-17-bush-hadman,2017,ATL,coach-bush-hadman,Bush Hadman,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-BAL-head_coach-01-17-john-harbaugh,2017,BAL,coach-john-harbaugh,John Harbaugh,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-BUF-head_coach-01-17-sean-mcdermott,2017,BUF,coach-sean-mcdermott,Sean McDermott,head_coach,1,17,,,false,false,false,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-BUF-offensive_coordinator-01-17-rick-dennison,2017,BUF,coach-rick-dennison,Rick Dennison,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-BUF-quarterbacks_coach-01-17-david-culley,2017,BUF,coach-david-culley,David Culley,quarterbacks_coach,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-CAR-head_coach-01-17-ron-rivera,2017,CAR,coach-ron-rivera,Ron Rivera,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-CAR-offensive_coordinator-01-17-mike-shula,2017,CAR,coach-mike-shula,Mike Shula,offensive_coordinator,1,17,,,false,false,false,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-CAR-quarterbacks_coach-01-17-ken-dorsey,2017,CAR,coach-ken-dorsey,Ken Dorsey,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-CHI-head_coach-01-17-john-fox,2017,CHI,coach-john-fox,John Fox,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
2017-CHI-offensive_coordinator-01-17-dowell-loggains,2017,CHI,coach-dowell-loggains,Dowell Loggains,offensive_coordinator,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-CHI-quarterbacks_coach-01-17-dave-ragone,2017,CHI,coach-dave-ragone,Dave Ragone,quarterbacks_coach,1,17,,,false,false,true,verified,medium,season_designation,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty."
2017-CIN-head_coach-01-17-marvin-lewis,2017,CIN,coach-marvin-lewis,Marvin Lewis,head_coach,1,17,,,false,false,true,verified,high,observed_game_weeks,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,Observed head coach on each included regular-season game; interval is first through last observed game week.
