review_id,season,team_id,role,issue_type,candidate_names,priority,status,source_url,notes
2017-HOU-quarterbacks_coach,2017,HOU,quarterbacks_coach,missing_formal_role,Sean Ryan,medium,resolved,https://www.houstontexans.com/news/new-wrinkles-on-offense-a-collaboration-19687114,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-IND-offensive_coordinator-interval,2017,IND,offensive_coordinator,season_interval_verification_required,Rob Chudzinski,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-IND-play_caller,2017,IND,play_caller,explicit_play_caller_evidence_required,Rob Chudzinski,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-IND-quarterbacks_coach-interval,2017,IND,quarterbacks_coach,season_interval_verification_required,Brian Schottenheimer,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-JAX-offensive_coordinator-interval,2017,JAX,offensive_coordinator,season_interval_verification_required,Nathaniel Hackett,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-JAX-play_caller,2017,JAX,play_caller,explicit_play_caller_evidence_required,Nathaniel Hackett,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-JAX-quarterbacks_coach,2017,JAX,quarterbacks_coach,missing_formal_role,Scott Milanovich,medium,resolved,https://www.jaguars.com/news/nfl-scouting-combine-a-decision-for-the-future-20398131,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-KC-offensive_coordinator,2017,KC,offensive_coordinator,missing_formal_role,Matt Nagy,medium,resolved,https://www.chiefs.com/news/childress-to-serve-as-assistant-head-coach-nagy-as-offensive-coordinato-18558244,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-KC-play_caller,2017,KC,play_caller,explicit_play_caller_evidence_required,Andy Reid|Matt Nagy,high,resolved,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,Independent audit verified explicit play-calling responsibility for all regular-season weeks; see cited assignment intervals.
2017-KC-quarterbacks_coach,2017,KC,quarterbacks_coach,missing_formal_role,NO_SEPARATELY_DESIGNATED_ROLE,medium,resolved,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-LA-offensive_coordinator-interval,2017,LA,offensive_coordinator,season_interval_verification_required,Matt LaFleur,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-LA-play_caller,2017,LA,play_caller,explicit_play_caller_evidence_required,Sean McVay,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-LA-quarterbacks_coach-interval,2017,LA,quarterbacks_coach,season_interval_verification_required,Greg Olson,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-LAC-offensive_coordinator-interval,2017,LAC,offensive_coordinator,season_interval_verification_required,Ken Whisenhunt,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-LAC-play_caller,2017,LAC,play_caller,explicit_play_caller_evidence_required,Ken Whisenhunt,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-LAC-quarterbacks_coach-interval,2017,LAC,quarterbacks_coach,season_interval_verification_required,Shane Steichen,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-LV-offensive_coordinator-interval,2017,LV,offensive_coordinator,season_interval_verification_required,Todd Downing,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-LV-play_caller,2017,LV,play_caller,explicit_play_caller_evidence_required,Todd Downing,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-LV-quarterbacks_coach,2017,LV,quarterbacks_coach,missing_formal_role,Jake Peetz,medium,resolved,https://www.raiders.com/news/oakland-raiders-round-out-2017-coaching-staff-18633758,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-MIA-offensive_coordinator-interval,2017,MIA,offensive_coordinator,season_interval_verification_required,Clyde Christensen,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-MIA-play_caller,2017,MIA,play_caller,explicit_play_caller_evidence_required,Adam Gase,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-MIA-quarterbacks_coach-interval,2017,MIA,quarterbacks_coach,season_interval_verification_required,Bo Hardegree,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-MIN-offensive_coordinator,2017,MIN,offensive_coordinator,missing_formal_role,Pat Shurmur,medium,resolved,https://www.vikings.com/news/transcript-coordinators-addressed-the-media-thursday-19374693,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-MIN-play_caller,2017,MIN,play_caller,explicit_play_caller_evidence_required,Pat Shurmur,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-MIN-quarterbacks_coach-interval,2017,MIN,quarterbacks_coach,season_interval_verification_required,Kevin Stefanski,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-NE-offensive_coordinator,2017,NE,offensive_coordinator,missing_formal_role,Josh McDaniels,medium,resolved,https://www.patriots.com/news/assistant-coaches-jones-earned-patriots-qb-job,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-NE-play_caller,2017,NE,play_caller,explicit_play_caller_evidence_required,Josh McDaniels,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-NE-quarterbacks_coach,2017,NE,quarterbacks_coach,missing_formal_role,Josh McDaniels,medium,resolved,https://www.patriots.com/news/assistant-coaches-jones-earned-patriots-qb-job,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-NO-offensive_coordinator-interval,2017,NO,offensive_coordinator,season_interval_verification_required,Pete Carmichael,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-NO-play_caller,2017,NO,play_caller,explicit_play_caller_evidence_required,Sean Payton,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-NO-quarterbacks_coach-interval,2017,NO,quarterbacks_coach,season_interval_verification_required,Joe Lombardi,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-NYG-offensive_coordinator-interval,2017,NYG,offensive_coordinator,season_interval_verification_required,Mike Sullivan,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-NYG-play_caller,2017,NYG,play_caller,explicit_play_caller_evidence_required,Mike Sullivan,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-NYG-quarterbacks_coach-interval,2017,NYG,quarterbacks_coach,season_interval_verification_required,Frank Cignetti Jr,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-NYJ-offensive_coordinator-interval,2017,NYJ,offensive_coordinator,season_interval_verification_required,John Morton,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-NYJ-play_caller,2017,NYJ,play_caller,explicit_play_caller_evidence_required,John Morton,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-NYJ-quarterbacks_coach-interval,2017,NYJ,quarterbacks_coach,season_interval_verification_required,Jeremy Bates,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-PHI-offensive_coordinator-interval,2017,PHI,offensive_coordinator,season_interval_verification_required,Frank Reich,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-PHI-play_caller,2017,PHI,play_caller,explicit_play_caller_evidence_required,Doug Pederson,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-PHI-quarterbacks_coach-interval,2017,PHI,quarterbacks_coach,season_interval_verification_required,John DeFilippo,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-PIT-offensive_coordinator-interval,2017,PIT,offensive_coordinator,season_interval_verification_required,Todd Haley,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-PIT-play_caller,2017,PIT,play_caller,explicit_play_caller_evidence_required,Todd Haley,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-PIT-quarterbacks_coach-interval,2017,PIT,quarterbacks_coach,season_interval_verification_required,Randy Fichtner,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-SEA-offensive_coordinator-interval,2017,SEA,offensive_coordinator,season_interval_verification_required,Darrell Bevell,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-SEA-play_caller,2017,SEA,play_caller,explicit_play_caller_evidence_required,Darrell Bevell,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-SEA-quarterbacks_coach-interval,2017,SEA,quarterbacks_coach,season_interval_verification_required,Carl Smith,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-SF-offensive_coordinator,2017,SF,offensive_coordinator,missing_formal_role,NO_SEPARATELY_DESIGNATED_ROLE,medium,resolved,https://www.49ers.com/news/49ers-announce-newest-additions-to-coaching-staff-18571118,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-SF-play_caller,2017,SF,play_caller,explicit_play_caller_evidence_required,Kyle Shanahan,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-SF-quarterbacks_coach-interval,2017,SF,quarterbacks_coach,season_interval_verification_required,Rich Scangarello,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-TB-offensive_coordinator-interval,2017,TB,offensive_coordinator,season_interval_verification_required,Todd Monken,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-TB-play_caller,2017,TB,play_caller,explicit_play_caller_evidence_required,Dirk Koetter,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-TB-quarterbacks_coach-interval,2017,TB,quarterbacks_coach,season_interval_verification_required,Mike Bajakian,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-TEN-offensive_coordinator,2017,TEN,offensive_coordinator,missing_formal_role,Terry Robiskie,medium,resolved,https://www.tennesseetitans.com/news/titans-oc-terry-robiskie-answers-identity-question-19379337,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-TEN-play_caller,2017,TEN,play_caller,explicit_play_caller_evidence_required,Terry Robiskie,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-TEN-quarterbacks_coach,2017,TEN,quarterbacks_coach,missing_formal_role,Jason Michael,medium,resolved,https://www.tennesseetitans.com/news/titans-qb-marcus-mariota-encouraged-by-progress-19110787,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2017-WAS-offensive_coordinator-interval,2017,WAS,offensive_coordinator,season_interval_verification_required,Matt Cavanaugh,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202017%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2017-WAS-play_caller,2017,WAS,play_caller,explicit_play_caller_evidence_required,Jay Gruden,high,open,https://www.espn.com/nfl/story/_/page/32for32x17115/nfl-2017-playcallers-all-32-nfl-teams-how-their-offense-ranks,"ESPN's contemporaneous midseason all-team audit explicitly identifies the current caller, but opening, closing, and known change boundaries require team-level evidence; retained for manual review."
2017-WAS-quarterbacks_coach,2017,WAS,quarterbacks_coach,missing_formal_role,Kevin O'Connell,medium,resolved,https://www.commanders.com/photos/2017-washington-redskins-coaches-in-headshots-19014427,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2018-ARI-offensive_coordinator-interval,2018,ARI,offensive_coordinator,season_interval_verification_required,Mike McCoy,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-ARI-play_caller,2018,ARI,play_caller,explicit_play_caller_evidence_required,Byron Leftwich|Mike McCoy,high,resolved,https://www.nfl.com/news/fantasy-exit-interviews-nfc-west-0ap3000001017002,Independent audit verified explicit play-calling responsibility for all regular-season weeks; see cited assignment intervals.
2018-ARI-quarterbacks_coach-interval,2018,ARI,quarterbacks_coach,season_interval_verification_required,Byron Leftwich,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-ATL-offensive_coordinator-interval,2018,ATL,offensive_coordinator,season_interval_verification_required,Steve Sarkisian,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-ATL-play_caller,2018,ATL,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-ATL-quarterbacks_coach-interval,2018,ATL,quarterbacks_coach,season_interval_verification_required,Greg Knapp,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-BAL-offensive_coordinator-interval,2018,BAL,offensive_coordinator,season_interval_verification_required,Marty Mornhinweg,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-BAL-play_caller,2018,BAL,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-BAL-quarterbacks_coach-interval,2018,BAL,quarterbacks_coach,season_interval_verification_required,James Urban,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-BUF-offensive_coordinator-interval,2018,BUF,offensive_coordinator,season_interval_verification_required,Brian Daboll,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-BUF-play_caller,2018,BUF,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-BUF-quarterbacks_coach-interval,2018,BUF,quarterbacks_coach,season_interval_verification_required,David Culley,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-CAR-offensive_coordinator-interval,2018,CAR,offensive_coordinator,season_interval_verification_required,Norv Turner,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-CAR-play_caller,2018,CAR,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-CAR-quarterbacks_coach-interval,2018,CAR,quarterbacks_coach,season_interval_verification_required,Scott Turner,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-CHI-offensive_coordinator-interval,2018,CHI,offensive_coordinator,season_interval_verification_required,Mark Helfrich,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-CHI-play_caller,2018,CHI,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-CHI-quarterbacks_coach-interval,2018,CHI,quarterbacks_coach,season_interval_verification_required,Dave Ragone,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-CIN-offensive_coordinator-interval,2018,CIN,offensive_coordinator,season_interval_verification_required,Bill Lazor,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-CIN-play_caller,2018,CIN,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-CIN-quarterbacks_coach-interval,2018,CIN,quarterbacks_coach,season_interval_verification_required,Alex Van Pelt,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-CLE-offensive_coordinator-interval,2018,CLE,offensive_coordinator,season_interval_verification_required,Todd Haley,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-CLE-play_caller,2018,CLE,play_caller,explicit_play_caller_evidence_required,Freddie Kitchens|Todd Haley,high,resolved,https://www.clevelandbrowns.com/news/need-to-know-hue-jackson-ready-to-assist-infuse-himself-as-offense-strives-for-c,Independent audit verified explicit play-calling responsibility for all regular-season weeks; see cited assignment intervals.
2018-CLE-quarterbacks_coach,2018,CLE,quarterbacks_coach,missing_formal_role,Ken Zampese,medium,resolved,https://www.clevelandbrowns.com/news/browns-add-adam-henry-and-ken-zampese-to-coaching-staff-20241801,Independent audit resolved every regular-season week with source-backed person intervals and/or verified no-separately-designated-role evidence; see coaching_evidence_11b.csv and coaching_no_role_evidence_11b.csv.
2018-DAL-offensive_coordinator-interval,2018,DAL,offensive_coordinator,season_interval_verification_required,Scott Linehan,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-DAL-play_caller,2018,DAL,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-DAL-quarterbacks_coach-interval,2018,DAL,quarterbacks_coach,season_interval_verification_required,Kellen Moore,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-DEN-offensive_coordinator-interval,2018,DEN,offensive_coordinator,season_interval_verification_required,Bill Musgrave,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-DEN-play_caller,2018,DEN,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-DEN-quarterbacks_coach-interval,2018,DEN,quarterbacks_coach,season_interval_verification_required,Mike Sullivan,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-DET-offensive_coordinator-interval,2018,DET,offensive_coordinator,season_interval_verification_required,Jim Bob Cooter,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2018-DET-play_caller,2018,DET,play_caller,explicit_play_caller_evidence_required,,high,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2018-DET-quarterbacks_coach-interval,2018,DET,quarterbacks_coach,season_interval_verification_required,George Godsey,medium,open,https://static.clubs.nfl.com/image/upload/saints/cppryvovnkj3awae4uju.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
