assignment_key,season,team_id,coach_id,coach_canonical_name,role,start_week,end_week,is_interim,is_shared,verification_status,confidence_level,interval_basis,evidence_scope,source_url,source_type,source_accessed_at,evidence_locator,evidence_note,required_terms,weekly_review_required
2018-CLE-quarterbacks_coach-01-17-ken-zampese,2018,CLE,coach-ken-zampese,Ken Zampese,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.clevelandbrowns.com/news/browns-add-adam-henry-and-ken-zampese-to-coaching-staff-20241801,official_team,2026-09-04,January 12 2018 appointment announcement,"Official team announcement names Ken Zampese quarterbacks coach for 2018. Weeks encode the season designation; an October staff-change report confirms he remained quarterbacks coach, but every weekly boundary was not independently audited.",Ken Zampese|quarterbacks coach|2018,true
2018-JAX-quarterbacks_coach-01-17-scott-milanovich,2018,JAX,coach-scott-milanovich,Scott Milanovich,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.jaguars.com/news/cody-kessler-thursday-august-9-2018,official_team,2026-09-04,August 9 2018 player transcript,Official team transcript explicitly identifies Scott Milanovich as quarterbacks coach in 2018. He later assumed coordinator/play-calling duties; the source does not say the quarterbacks title was removed. Weeks remain a season designation.,Quarterbacks Coach|Scott Milanovich|2018,true
2018-LA-quarterbacks_coach-01-17-zac-taylor,2018,LA,coach-zac-taylor,Zac Taylor,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.therams.com/news/goff-adjusting-well-to-rams-coaching-staff-changes,official_team,2026-09-04,June 28 2018 staff-change report,"Official team report identifies Zac Taylor as the Rams' new quarterbacks coach in 2018. Weeks encode the season designation, not independently observed weekly tenure.",Zac Taylor|new quarterbacks coach|2018,true
2018-LV-quarterbacks_coach-01-17-brian-callahan,2018,LV,coach-brian-callahan,Brian Callahan,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.raiders.com/news/raiders-announce-brian-callahan-as-quarterbacks-coach-20316822,official_team,2026-09-04,January 29 2018 appointment announcement,"Official team announcement names Brian Callahan quarterbacks coach for 2018. Weeks encode the season designation, not independently observed weekly tenure.",Brian Callahan|quarterbacks coach|2018,true
2018-MIN-offensive_coordinator-01-14-john-defilippo,2018,MIN,coach-john-defilippo,John DeFilippo,offensive_coordinator,1,14,false,false,verified,high,observed_game_weeks,formal_title_and_interval,https://www.vikings.com/news/zimmer-on-what-he-s-looking-for-in-oc-lessons-learned-through-process,official_team,2026-09-04,January 3 2019 retrospective with Week 15 boundary,Official team retrospective states John DeFilippo opened 2018 as offensive coordinator and was relieved before Kevin Stefanski took over in Week 15.,John DeFilippo|offensive coordinator|relieved|Week 15,false
2018-MIN-offensive_coordinator-15-17-kevin-stefanski,2018,MIN,coach-kevin-stefanski,Kevin Stefanski,offensive_coordinator,15,17,true,false,verified,high,observed_game_weeks,formal_title_and_interval,https://www.vikings.com/news/zimmer-on-what-he-s-looking-for-in-oc-lessons-learned-through-process,official_team,2026-09-04,January 3 2019 retrospective with Week 15 boundary,Official team retrospective states Minnesota promoted quarterbacks coach Kevin Stefanski as interim offensive coordinator before Week 15.,Kevin Stefanski|interim offensive coordinator|Week 15,false
2018-NE-offensive_coordinator-01-17-josh-mcdaniels,2018,NE,coach-josh-mcdaniels,Josh McDaniels,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.patriots.com/news/espanol/preguntas-y-respuestas-11-04-18-328306,official_team,2026-09-04,April 11 2018 staff list,"Official team article lists Josh McDaniels as offensive coordinator/QB coach for 2018. Weeks encode the season designation, not independently observed weekly tenure.",Offensive Coordinator/QB|Josh McDaniels|2018,true
2018-NE-quarterbacks_coach-01-17-josh-mcdaniels,2018,NE,coach-josh-mcdaniels,Josh McDaniels,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.patriots.com/news/espanol/preguntas-y-respuestas-11-04-18-328306,official_team,2026-09-04,April 11 2018 staff list,"Official team article lists Josh McDaniels as offensive coordinator/QB coach for 2018, explicitly the quarterbacks-coach function. Weeks encode the season designation, not independently observed weekly tenure.",Offensive Coordinator/QB|Josh McDaniels|2018,true
2018-NYG-offensive_coordinator-01-17-mike-shula,2018,NYG,coach-mike-shula,Mike Shula,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.giants.com/news/giants-coaching-staff-announced-mike-shula-named-offensive-coordinator-20366173,official_team,2026-09-04,February 13 2018 staff announcement,"Official team announcement names Mike Shula offensive coordinator and states he would also work with quarterbacks. Weeks encode the season designation, not independently observed weekly tenure.",Mike Shula|offensive coordinator|quarterbacks|2018,true
2018-NYG-quarterbacks_coach-01-17-mike-shula,2018,NYG,coach-mike-shula,Mike Shula,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title_and_responsibility,https://www.giants.com/news/giants-coaching-staff-announced-mike-shula-named-offensive-coordinator-20366173,official_team,2026-09-04,February 13 2018 staff announcement,"Official team announcement names Mike Shula offensive coordinator and states he would also work with quarterbacks. Weeks encode the season designation, not independently observed weekly tenure.",Mike Shula|offensive coordinator|quarterbacks|2018,true
2018-NYJ-offensive_coordinator-01-17-jeremy-bates,2018,NYJ,coach-jeremy-bates,Jeremy Bates,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.newyorkjets.com/news/jets-promote-bates-to-offensive-coordinator-qb-coach-add-dennison-and-j-20363960,official_team,2026-09-04,February 14 2018 appointment announcement,Official team announcement names Jeremy Bates offensive coordinator/quarterbacks coach for 2018. Weeks encode the season designation; the same source separately gives explicit play-caller evidence.,Jeremy Bates|offensive coordinator/quarterbacks coach|2018,true
2018-NYJ-quarterbacks_coach-01-17-jeremy-bates,2018,NYJ,coach-jeremy-bates,Jeremy Bates,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.newyorkjets.com/news/jets-promote-bates-to-offensive-coordinator-qb-coach-add-dennison-and-j-20363960,official_team,2026-09-04,February 14 2018 appointment announcement,"Official team announcement names Jeremy Bates offensive coordinator/quarterbacks coach for 2018. Weeks encode the season designation, not independently observed weekly tenure.",Jeremy Bates|offensive coordinator/quarterbacks coach|2018,true
2018-PIT-offensive_coordinator-01-17-randy-fichtner,2018,PIT,coach-randy-fichtner,Randy Fichtner,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.steelers.com/news/fichtner-named-offensive-coordinator-qb-coach-20270016,official_team,2026-09-04,January 18 2018 appointment announcement,Official team announcement names Randy Fichtner offensive coordinator/quarterbacks coach for 2018. Weeks encode the season designation; play calling requires separate explicit evidence.,Randy Fichtner|offensive coordinator/quarterbacks coach|2018,true
2018-PIT-quarterbacks_coach-01-17-randy-fichtner,2018,PIT,coach-randy-fichtner,Randy Fichtner,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.steelers.com/news/fichtner-named-offensive-coordinator-qb-coach-20270016,official_team,2026-09-04,January 18 2018 appointment announcement,"Official team announcement names Randy Fichtner offensive coordinator/quarterbacks coach for 2018. Weeks encode the season designation, not independently observed weekly tenure.",Randy Fichtner|offensive coordinator/quarterbacks coach|2018,true
2018-TEN-quarterbacks_coach-01-17-pat-o-hara,2018,TEN,coach-pat-o-hara,Pat O'Hara,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.tennesseetitans.com/team/transactions/2018,official_team,2026-09-04,January 30 2018 transaction entry,"Official team transaction log records Pat O'Hara hired as quarterbacks coach in 2018. Weeks encode the season designation, not independently observed weekly tenure.",Pat O'Hara|quarterbacks coach|2018,true
2018-WAS-quarterbacks_coach-01-17-kevin-o-connell,2018,WAS,coach-kevin-o-connell,Kevin O'Connell,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.commanders.com/news/kevin-o-connell-adds-passing-game-coordinator-duties-20191365,official_team,2026-09-04,January 3 2018 title announcement,"Official team announcement states Kevin O'Connell remained quarterbacks coach and added passing-game coordinator duties for 2018. Weeks encode the season designation, not independently observed weekly tenure.",Kevin O'Connell|quarterbacks coach|passing game coordinator,true
2019-ATL-offensive_coordinator-01-17-dirk-koetter,2019,ATL,coach-dirk-koetter,Dirk Koetter,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 148 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-ATL-quarterbacks_coach-01-17-greg-knapp,2019,ATL,coach-greg-knapp,Greg Knapp,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 148 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-BAL-offensive_coordinator-01-17-greg-roman,2019,BAL,coach-greg-roman,Greg Roman,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 44 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-BAL-quarterbacks_coach-01-17-james-urban,2019,BAL,coach-james-urban,James Urban,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 44 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-BUF-offensive_coordinator-01-17-brian-daboll,2019,BUF,coach-brian-daboll,Brian Daboll,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 50 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-BUF-quarterbacks_coach-01-17-ken-dorsey,2019,BUF,coach-ken-dorsey,Ken Dorsey,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 50 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-CAR-offensive_coordinator-01-17-norv-turner,2019,CAR,coach-norv-turner,Norv Turner,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 154 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-CAR-quarterbacks_coach-01-17-scott-turner,2019,CAR,coach-scott-turner,Scott Turner,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 154 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-CHI-offensive_coordinator-01-17-mark-helfrich,2019,CHI,coach-mark-helfrich,Mark Helfrich,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 160 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-CHI-quarterbacks_coach-01-17-dave-ragone,2019,CHI,coach-dave-ragone,Dave Ragone,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 160 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-CIN-offensive_coordinator-01-17-brian-callahan,2019,CIN,coach-brian-callahan,Brian Callahan,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 56 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-CIN-quarterbacks_coach-01-17-alex-van-pelt,2019,CIN,coach-alex-van-pelt,Alex Van Pelt,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 56 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-CLE-quarterbacks_coach-01-17-ryan-lindley,2019,CLE,coach-ryan-lindley,Ryan Lindley,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 62 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-DAL-offensive_coordinator-01-17-kellen-moore,2019,DAL,coach-kellen-moore,Kellen Moore,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 166 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-DAL-quarterbacks_coach-01-17-jon-kitna,2019,DAL,coach-jon-kitna,Jon Kitna,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 166 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-DEN-offensive_coordinator-01-17-rich-scangarello,2019,DEN,coach-rich-scangarello,Rich Scangarello,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 68 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-DEN-quarterbacks_coach-01-17-t-c-mccartney,2019,DEN,coach-t-c-mccartney,T.C. McCartney,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 68 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-GB-offensive_coordinator-01-17-nathaniel-hackett,2019,GB,coach-nathaniel-hackett,Nathaniel Hackett,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 178 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-GB-quarterbacks_coach-01-17-luke-getsy,2019,GB,coach-luke-getsy,Luke Getsy,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 178 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-HOU-offensive_coordinator-01-17-tim-kelly,2019,HOU,coach-tim-kelly,Tim Kelly,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 74 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-HOU-quarterbacks_coach-01-17-carl-smith,2019,HOU,coach-carl-smith,Carl Smith,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 74 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-IND-offensive_coordinator-01-17-nick-sirianni,2019,IND,coach-nick-sirianni,Nick Sirianni,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 80 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-IND-quarterbacks_coach-01-17-marcus-brady,2019,IND,coach-marcus-brady,Marcus Brady,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 80 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-JAX-quarterbacks_coach-01-17-scott-milanovich,2019,JAX,coach-scott-milanovich,Scott Milanovich,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 86 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-KC-offensive_coordinator-01-17-eric-bieniemy,2019,KC,coach-eric-bieniemy,Eric Bieniemy,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 92 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-KC-quarterbacks_coach-01-17-mike-kafka,2019,KC,coach-mike-kafka,Mike Kafka,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 92 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-LAC-offensive_coordinator-01-17-ken-whisenhunt,2019,LAC,coach-ken-whisenhunt,Ken Whisenhunt,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 98 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-LAC-quarterbacks_coach-01-17-shane-steichen,2019,LAC,coach-shane-steichen,Shane Steichen,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 98 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-LV-offensive_coordinator-01-17-greg-olson,2019,LV,coach-greg-olson,Greg Olson,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 122 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-MIN-offensive_coordinator-01-17-kevin-stefanski,2019,MIN,coach-kevin-stefanski,Kevin Stefanski,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 190 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-MIN-quarterbacks_coach-01-17-klint-kubiak,2019,MIN,coach-klint-kubiak,Klint Kubiak,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 190 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-NO-offensive_coordinator-01-17-pete-carmichael,2019,NO,coach-pete-carmichael,Pete Carmichael,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 196 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-NO-quarterbacks_coach-01-17-joe-lombardi,2019,NO,coach-joe-lombardi,Joe Lombardi,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 196 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-NYG-offensive_coordinator-01-17-mike-shula,2019,NYG,coach-mike-shula,Mike Shula,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 202 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-PHI-offensive_coordinator-01-17-mike-groh,2019,PHI,coach-mike-groh,Mike Groh,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 208 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-PHI-quarterbacks_coach-01-17-press-taylor,2019,PHI,coach-press-taylor,Press Taylor,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 208 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-SEA-offensive_coordinator-01-17-brian-schottenheimer,2019,SEA,coach-brian-schottenheimer,Brian Schottenheimer,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 220 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-SEA-quarterbacks_coach-01-17-dave-canales,2019,SEA,coach-dave-canales,Dave Canales,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 220 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-SF-quarterbacks_coach-01-17-shane-day,2019,SF,coach-shane-day,Shane Day,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 214 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-TB-offensive_coordinator-01-17-byron-leftwich,2019,TB,coach-byron-leftwich,Byron Leftwich,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 226 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-TB-quarterbacks_coach-01-17-clyde-christensen,2019,TB,coach-clyde-christensen,Clyde Christensen,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 226 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-TEN-offensive_coordinator-01-17-arthur-smith,2019,TEN,coach-arthur-smith,Arthur Smith,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 134 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: offensive coordinator. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-WAS-quarterbacks_coach-01-17-tim-rattay,2019,WAS,coach-tim-rattay,Tim Rattay,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://static.www.nfl.com/image/upload/league/f60ftapcsbynqgymw72q.pdf,official_release,2026-08-27,PDF page 232 (staff page; assistant listing may continue on following pages),"Formal preseason staff title: quarterbacks. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",,true
2019-ARI-quarterbacks_coach-01-17-tom-clements,2019,ARI,coach-tom-clements,Tom Clements,quarterbacks_coach,1,17,false,false,verified,high,season_designation,formal_title,https://www.azcardinals.com/news/cardinals-officially-announce-more-coaching-staff,official_team,2026-09-04,February 6 2019 coaching-staff announcement,"Official team staff announcement identifies Tom Clements as passing game coordinator/quarterbacks for 2019. Weeks encode the season designation, not independently observed weekly tenure.",Tom Clements|passing game coordinator/quarterbacks|2019,true
2019-CLE-offensive_coordinator-01-17-todd-monken,2019,CLE,coach-todd-monken,Todd Monken,offensive_coordinator,1,17,false,false,verified,high,season_designation,formal_title,https://www.clevelandbrowns.com/news/browns-add-to-coaching-staff,official_team,2026-09-04,January 14 2019 coaching-staff announcement,"Official team announcement names Todd Monken offensive coordinator for 2019. Weeks encode the season designation, not independently observed weekly tenure; does not establish play-calling duty.",Todd Monken as offensive coordinator|2019,true
